0,44671688,0,0,44671688,744248,0,0,0,0,0,0,0,0,0,0,44671688,744248,0,0,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90799688,0,44671688,0,744248,44671688,744248,0,0,0,0,0,0,0,0,0,744248,44671688,744248,0,24008,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90799688,0,44671688,0,744248,44671688,744248,0,0,0,0,0,0,0,0,0,744248,44671688,744248,0,24008,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,90799688,0,0,0,744248,44671688,0,0,0,0,0,0,0,0,0,0,744248,44671688,0,0,24008,744248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90799688,2232248,0,0,0,44671688,0,0,44671688,744248,0,0,0,0,0,0,744248,24008,0,0,44671688,744248,0,0,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232248,90799688,2232248,0,90799688,0,44671688,0,744248,44671688,744248,0,0,0,0,0,24008,744248,24008,0,744248,44671688,744248,0,24008,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2232248,90799688,2232248,0,90799688,0,44671688,0,744248,44671688,744248,0,0,0,0,0,24008,744248,24008,0,744248,44671688,744248,0,24008,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2232248,90799688,0,0,90799688,0,0,0,744248,44671688,0,0,0,0,0,0,24008,744248,0,0,744248,44671688,0,0,24008,744248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,90799688,2232248,0,0,0,44671688,0,0,44671688,744248,0,0,0,0,0,0,744248,24008,0,0,44671688,744248,0,0,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2232248,90799688,2232248,0,90799688,0,44671688,0,744248,44671688,744248,0,0,0,0,0,24008,744248,24008,0,744248,44671688,744248,0,24008,744248,24008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
